domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length
driverlog_hard,p19.pddl,hillClimberWalker, ,success,43524,1s_hard,262.0,1,0,50990,12747,457652, ,262,5.9834499999999995,4.63956,1050,96403.0,True,True,True,12,4,3,100,2113,871227,22,22,17,14
driverlog_hard,p20.pddl,hillClimberWalker, ,success,44756,1s_hard,148.0,1,0,8150,2037,122125, ,148,3.7363600000000003,2.17189,1276,94247.0,True,True,True,6,2,2,44,1371,1152935,41,42,19,15
freecell_hard,p13.pddl,hillClimberWalker, ,success,64668,1s_hard,89.0,1,12,3622,902,5387, ,89,7.44488,5.31574,369,97639.0,True,True,True,0,0,0,2,28510,919491,10,10,2,2
freecell_hard,p15.pddl,hillClimberWalker, ,success,93568,1s_hard,87.0,1,14,8860,2211,12478, ,87,18.517,16.4233,407,108673.0,True,True,True,0,0,0,0,25914,751497,9,10,2,2
freecell_hard,p16.pddl,hillClimberWalker, ,success,93804,1s_hard,99.0,1,0,5510,1377,10198, ,99,11.22732,9.01959,407,101431.0,True,True,True,0,0,0,2,18894,831326,11,11,3,3
freecell_hard,p18.pddl,hillClimberWalker, ,success,109056,1s_hard,123.0,1,1139,44777,10909,57539, ,123,54.422,51.5248,446,144602.0,True,True,True,0,0,0,5,18626,692831,9,10,2,3
freecell_hard,probfreecell-10-1.pddl,hillClimberWalker, ,success,107828,1s_hard,90.0,1,1073,25415,6085,28290, ,90,53.8322,50.7088,376,143953.0,True,True,True,0,0,0,0,0,674496,8,8,0,0
freecell_hard,probfreecell-10-4.pddl,hillClimberWalker, ,success,105288,1s_hard,73.0,1,4,3418,853,6152, ,73,13.45355,7.89157,375,103934.0,True,True,True,6,2,2,100,16693,870610,11,11,3,3
freecell_hard,probfreecell-11-2.pddl,hillClimberWalker, ,success,110860,1s_hard,72.0,1,0,2110,527,4298, ,72,8.17181,4.97566,411,98267.0,True,True,True,0,0,0,0,0,706581,9,9,0,0
freecell_hard,probfreecell-11-4.pddl,hillClimberWalker, ,success,116012,1s_hard,95.0,1,616,31754,7784,39689, ,95,43.1679,39.9659,411,133363.0,True,True,True,2,1,1,3,25145,779826,10,10,2,2
freecell_hard,probfreecell-11-5.pddl,hillClimberWalker, ,success,112468,1s_hard,121.0,1,82,13220,3284,17141, ,121,41.0964,37.7343,412,131259.0,True,True,True,0,0,0,0,25351,735179,9,10,2,2
freecell_hard,probfreecell-12-2.pddl,hillClimberWalker, ,success,119268,1s_hard,100.0,1,69,50327,12564,73446, ,100,66.1751,63.6852,447,156266.0,True,True,True,0,0,0,0,0,665775,9,9,0,0
freecell_hard,probfreecell-12-4.pddl,hillClimberWalker, ,success,120188,1s_hard,121.0,1,53,5379,1331,5938, ,121,18.5593,14.4834,448,108726.0,True,True,True,2,1,1,2,3033,702524,10,11,2,2
freecell_hard,probfreecell-13-1.pddl,hillClimberWalker, ,success,126392,1s_hard,140.0,1,3023,49365,11585,52968, ,140,83.54889999999999,81.2071,484,173651.0,True,True,True,0,0,0,0,0,586552,8,8,0,0
freecell_hard,probfreecell-13-3.pddl,hillClimberWalker, ,success,124456,1s_hard,108.0,1,88,4830,1185,5652, ,108,14.601299999999998,11.2353,483,104775.0,True,True,True,0,0,0,1,17517,683154,9,10,3,3
freecell_hard,probfreecell-13-4.pddl,hillClimberWalker, ,success,127920,1s_hard,137.0,1,2496,119610,29278,123064, ,137,195.575,192.542,483,285699.0,True,True,True,2,1,1,2,3123,733073,10,11,2,2
freecell_hard,probfreecell-9-5.pddl,hillClimberWalker, ,success,100584,1s_hard,76.0,1,0,3162,790,5149, ,76,8.18938,5.69172,340,98292.0,True,True,True,0,0,0,0,3469,940633,11,11,2,2
logistics_hard,p05.pddl,hillClimberWalker, ,success,64260,1s_hard,167.0,1,0,8962,2240,896348, ,167,5.98374,4.32771,5168,96129.0,True,True,True,0,0,0,0,129,957431,417,417,16,11
logistics_hard,p06.pddl,hillClimberWalker, ,success,109952,1s_hard,201.0,1,0,17606,4401,2148852, ,201,16.4579,13.8874,7192,106614.0,True,True,True,0,0,0,0,81,737311,505,506,16,13
logistics_hard,p07.pddl,hillClimberWalker, ,success,150608,1s_hard,230.0,1,0,23970,5992,3360123, ,230,19.3932,17.6272,9182,109532.0,True,True,True,0,0,0,0,62,788210,582,583,20,15
logistics_hard,p08.pddl,hillClimberWalker, ,success,187104,1s_hard,259.0,1,0,24998,6249,4101367, ,259,24.270400000000002,19.2384,12434,114479.0,True,True,True,0,0,0,0,31,540294,683,683,24,17
logistics_hard,p09.pddl,hillClimberWalker, ,success,309892,1s_hard,307.0,1,0,49582,12395,9254598, ,307,96.90320000000001,90.8039,15065,187170.0,True,True,True,0,0,0,0,31,469130,769,769,18,12
satellite_hard,p28-HC-pfile8.pddl,hillClimberWalker, ,success,238780,1s_hard,220.0,1,0,6834,1708,1815277, ,220,10.96961,5.60765,1352,101129.0,True,True,True,0,0,0,0,34,2642911,859,965,89,85
satellite_hard,p29-HC-pfile9.pddl,hillClimberWalker, ,success,159968,1s_hard,191.0,1,0,982,245,390041, ,191,13.50097,2.09188,3466,103700.0,True,True,True,0,0,0,10,61,2892144,1456,1498,31,30
satellite_hard,p30-HC-pfile10.pddl,hillClimberWalker, ,success,375200,1s_hard,290.0,1,0,8314,2078,3927763, ,290,22.5013,11.2795,2245,112752.0,True,True,True,0,0,0,5,41,2319090,1766,1781,31,29
satellite_hard,p31-HC-pfile11.pddl,hillClimberWalker, ,success,813360,1s_hard,285.0,1,0,7406,1851,4326760, ,285,35.2054,18.6072,2735,125438.0,True,True,True,0,0,0,0,18,2171056,1979,2045,60,71
satellite_hard,p34-HC-pfile14.pddl,hillClimberWalker, ,success,735952,1s_hard,290.0,1,0,1162,290,298053, ,290,12.803849999999999,2.0759,1343,103002.0,True,True,True,0,0,0,1,62,1581885,874,1030,28,25
satellite_hard,p35-HC-pfile15.pddl,hillClimberWalker, ,success,317332,1s_hard,380.0,1,0,2182,545,897805, ,380,27.994999999999997,10.0833,3728,118307.0,True,True,True,0,0,0,8,54,1526337,1537,1656,17,16
satellite_hard,p36-HC-pfile16.pddl,hillClimberWalker, ,success,1110072,1s_hard,395.0,1,0,7630,1907,3925745, ,395,46.7962,24.8545,2512,137156.0,True,True,True,0,0,0,0,25,1539724,1792,1868,33,35
zenotravel_hard,p15.pddl,hillClimberWalker, ,success,21052,1s_hard,45.0,1,0,498,124,4906, ,45,0.8405781,0.0519989,665,94420.0,True,True,True,10,5,5,100,2655,2298683,24,21,34,29
zenotravel_hard,p16.pddl,hillClimberWalker, ,success,25384,1s_hard,56.0,1,0,1614,403,27967, ,56,2.199979,0.227975,745,93294.0,True,True,True,4,1,1,100,3687,5343508,110,110,12,12
zenotravel_hard,p17.pddl,hillClimberWalker, ,success,38764,1s_hard,80.0,1,0,5754,1438,110101, ,80,5.02794,1.03594,535,95984.0,True,True,True,6,1,1,100,5239,4209091,111,110,6,6
zenotravel_hard,p18.pddl,hillClimberWalker, ,success,33512,1s_hard,77.0,1,0,2510,627,21310, ,77,3.277918,0.775924,1135,94096.0,True,True,True,4,2,2,100,3833,3599908,78,82,11,10
zenotravel_hard,p19.pddl,hillClimberWalker, ,success,39724,1s_hard,96.0,1,0,3006,751,35893, ,96,5.77989,2.27586,1485,96912.0,True,True,True,4,2,2,100,2223,2415334,60,51,16,15
zenotravel_hard,p20.pddl,hillClimberWalker, ,success,44412,1s_hard,105.0,1,0,3546,886,58244, ,105,3.4920099999999996,1.24795,1605,94257.0,True,True,True,10,5,5,64,1090,2039347,44,31,40,34
driverlog_hard,p16.pddl,probeWalker, ,success,331476,1s_hard,144.0,1,0,1243978,310994,15859708, ,144,70.6098,69.9242,500,164025.0,True,True,True,32,6,5,100,13479,1153357,8,8,7,5
driverlog_hard,p18.pddl,probeWalker, ,success,30936,1s_hard,122.0,1,0,6478,1619,83242, ,122,1.8339750000000001,0.68797,850,92920.0,True,True,True,21,6,6,100,6282,543133,8,8,7,5
driverlog_hard,p19.pddl,probeWalker, ,success,75432,1s_hard,297.0,1,0,200878,50219,1942537, ,297,24.4009,22.7789,1050,115199.0,True,True,True,13,4,4,100,4622,477216,10,10,7,5
driverlog_hard,p20.pddl,probeWalker, ,success,47436,1s_hard,158.0,1,0,10034,2508,157684, ,158,6.40781,4.44781,1276,97173.0,True,True,True,6,3,3,100,3397,664335,16,16,9,6
freecell_hard,p13.pddl,probeWalker, ,success,67848,1s_hard,84.0,1,28,4422,1098,6391, ,84,12.16728,6.21172,369,103874.0,True,True,True,12,2,2,100,23726,239972,0,0,3,3
freecell_hard,p15.pddl,probeWalker, ,success,94520,1s_hard,70.0,1,27,2717,672,4751, ,70,7.96902,2.38391,407,99363.0,True,True,True,6,1,1,100,21936,245772,0,0,3,4
freecell_hard,p16.pddl,probeWalker, ,success,96044,1s_hard,75.0,1,18,5164,1286,10921, ,75,13.56355,6.75958,407,106109.0,True,True,True,12,2,2,100,20549,226230,0,0,3,3
freecell_hard,p18.pddl,probeWalker, ,success,109584,1s_hard,105.0,1,417,28471,7013,34380, ,105,46.5473,38.9821,446,138480.0,True,True,True,11,2,2,100,18200,193828,0,0,3,4
freecell_hard,probfreecell-10-1.pddl,probeWalker, ,success,108344,1s_hard,85.0,1,104,5830,1431,9864, ,85,17.482799999999997,9.92338,376,109661.0,True,True,True,6,1,1,100,20102,209333,0,0,4,4
freecell_hard,probfreecell-10-4.pddl,probeWalker, ,success,111332,1s_hard,65.0,1,2,5652,1412,13711, ,65,17.5079,8.97963,375,109573.0,True,True,True,8,1,1,100,21554,230236,0,0,3,3
freecell_hard,probfreecell-11-2.pddl,probeWalker, ,success,115532,1s_hard,84.0,1,116,40970,10213,58448, ,84,95.6571,87.1958,411,187821.0,True,True,True,5,1,1,100,17025,191935,0,0,4,4
freecell_hard,probfreecell-11-4.pddl,probeWalker, ,success,115896,1s_hard,99.0,1,44,6338,1573,9871, ,99,14.849530000000001,7.48756,411,107100.0,True,True,True,12,2,2,100,23200,239798,0,0,3,4
freecell_hard,probfreecell-11-5.pddl,probeWalker, ,success,116052,1s_hard,119.0,1,87,24069,5995,46051, ,119,41.810700000000004,36.0865,412,134156.0,True,True,True,5,1,1,100,18794,213283,0,0,4,4
freecell_hard,probfreecell-12-2.pddl,probeWalker, ,success,118148,1s_hard,74.0,1,19,1501,370,2266, ,74,10.14453,3.11582,447,101629.0,True,True,True,5,1,1,100,17160,195327,0,0,4,4
freecell_hard,probfreecell-12-4.pddl,probeWalker, ,success,119812,1s_hard,108.0,1,59,5349,1322,7132, ,108,17.0034,8.63563,448,108752.0,True,True,True,5,1,1,100,18276,186024,0,0,3,4
freecell_hard,probfreecell-13-1.pddl,probeWalker, ,success,125580,1s_hard,135.0,1,195,9465,2317,11653, ,135,20.5442,12.6752,484,112313.0,True,True,True,5,1,1,100,16519,168465,0,0,4,4
freecell_hard,probfreecell-13-3.pddl,probeWalker, ,success,125324,1s_hard,97.0,1,23,2409,596,4117, ,97,10.24773,3.21179,483,101772.0,True,True,True,6,1,1,100,18153,196287,0,0,3,4
freecell_hard,probfreecell-13-4.pddl,probeWalker, ,success,129520,1s_hard,143.0,1,482,49724,12310,63648, ,143,114.441,104.418,483,206119.0,True,True,True,10,2,2,100,18924,189963,0,0,3,4
freecell_hard,probfreecell-9-5.pddl,probeWalker, ,success,102496,1s_hard,64.0,1,0,1942,485,4178, ,64,10.44956,3.60383,340,102931.0,True,True,True,6,1,1,100,22467,264535,0,0,3,4
logistics_hard,p05.pddl,probeWalker, ,success,64260,1s_hard,167.0,1,0,8962,2240,896348, ,167,3.2705900000000003,2.0078,5168,93368.0,True,True,True,0,0,0,0,188,617878,191,200,14,11
logistics_hard,p06.pddl,probeWalker, ,success,109952,1s_hard,201.0,1,0,17606,4401,2148852, ,201,7.96509,6.65569,7192,98059.0,True,True,True,0,0,0,0,114,568054,245,253,17,13
logistics_hard,p07.pddl,probeWalker, ,success,150608,1s_hard,230.0,1,0,23970,5992,3360123, ,230,19.589299999999998,16.6673,9182,109760.0,True,True,True,0,0,0,0,75,436199,278,298,18,16
logistics_hard,p08.pddl,probeWalker, ,success,187104,1s_hard,259.0,1,0,24998,6249,4101367, ,259,30.6547,28.2267,12434,120834.0,True,True,True,0,0,0,0,49,346901,322,328,19,15
logistics_hard,p09.pddl,probeWalker, ,success,309892,1s_hard,307.0,1,0,49582,12395,9254598, ,307,58.4914,54.5935,15065,148678.0,True,True,True,0,0,0,0,41,310549,364,392,18,10
satellite_hard,p28-HC-pfile8.pddl,probeWalker, ,success,238780,1s_hard,220.0,1,0,6834,1708,1815277, ,220,9.24679,4.12381,1352,99381.0,True,True,True,0,0,0,0,42,1549909,479,430,75,32
satellite_hard,p29-HC-pfile9.pddl,probeWalker, ,success,226596,1s_hard,190.0,1,0,978,244,386629, ,190,9.50095,1.11992,1891,99633.0,True,True,True,0,0,0,1,88,1750529,668,735,27,18
satellite_hard,p30-HC-pfile10.pddl,probeWalker, ,success,379116,1s_hard,290.0,1,0,8786,2196,4151486, ,290,25.3649,13.1874,2245,115571.0,True,True,True,0,0,0,10,78,1357373,783,750,19,14
satellite_hard,p31-HC-pfile11.pddl,probeWalker, ,success,707532,1s_hard,275.0,1,0,1210,302,705832, ,275,22.23801,3.50781,2735,112516.0,True,True,True,0,0,0,1,10,1129440,906,1085,121,28
satellite_hard,p34-HC-pfile14.pddl,probeWalker, ,success,736012,1s_hard,290.0,1,0,1162,290,297849, ,290,11.04052,1.93992,1343,101197.0,True,True,True,0,0,0,0,40,1179509,521,615,54,16
satellite_hard,p35-HC-pfile15.pddl,probeWalker, ,success,1050648,1s_hard,418.0,1,0,4766,1191,1960449, ,418,36.3193,20.083,2088,126663.0,True,True,True,0,0,0,2,41,894189,679,618,29,11
satellite_hard,p36-HC-pfile16.pddl,probeWalker, ,success,1066508,1s_hard,390.0,1,0,3190,797,1642184, ,390,39.9215,11.7635,2512,130326.0,True,True,True,0,0,0,3,46,942629,879,831,20,18
zenotravel_hard,p15.pddl,probeWalker, ,success,21024,1s_hard,49.0,1,0,906,226,9641, ,49,1.433994,0.139995,665,96858.0,True,True,True,20,6,6,100,9694,1556811,10,6,12,9
zenotravel_hard,p16.pddl,probeWalker, ,success,25188,1s_hard,53.0,1,0,998,249,19251, ,53,1.785545,0.0919972,745,96278.0,True,True,True,12,3,3,100,12067,3055649,24,17,7,5
zenotravel_hard,p17.pddl,probeWalker, ,success,36836,1s_hard,77.0,1,0,3954,988,72694, ,77,2.121837,0.575966,535,93892.0,True,True,True,10,2,2,100,14544,2367293,20,5,4,3
zenotravel_hard,p18.pddl,probeWalker, ,success,33696,1s_hard,73.0,1,0,2278,569,33187, ,73,2.2953770000000002,0.419979,1135,95630.0,True,True,True,12,3,3,100,9774,2050615,18,6,8,6
zenotravel_hard,p19.pddl,probeWalker, ,success,39644,1s_hard,85.0,1,0,2298,574,38361, ,85,3.441073,0.619968,1485,95998.0,True,True,True,20,4,4,100,6727,1671191,20,21,9,7
zenotravel_hard,p20.pddl,probeWalker, ,success,44864,1s_hard,101.0,1,0,3614,903,74877, ,101,4.59792,1.21993,1605,96921.0,True,True,True,26,7,7,100,3553,1398142,21,8,15,12
driverlog_hard,p16.pddl,queueWalker, ,success,90496,1s_hard,162.0,1,0,547834,136958,3046366, ,162,30.6922,30.3186,500,120960.0,True,True,True,3,1,1,1,2268,51596,22,23,6,7
driverlog_hard,p18.pddl,queueWalker, ,success,65900,1s_hard,118.0,1,0,205150,51287,1699087, ,118,21.3111,20.2189,825,111509.0,True,True,True,0,0,0,69,1770,42308,23,23,5,6
driverlog_hard,p19.pddl,queueWalker, ,success,70348,1s_hard,289.0,1,0,227650,56912,1637146, ,289,28.3885,26.3348,1050,118658.0,True,True,True,2,1,1,100,1185,35412,29,32,12,11
driverlog_hard,p20.pddl,queueWalker, ,success,102408,1s_hard,137.0,1,0,217570,54392,3051451, ,137,29.956200000000003,28.9308,1276,120195.0,True,True,True,0,0,0,0,715,35512,48,49,3,4
freecell_hard,p13.pddl,queueWalker, ,success,65920,1s_hard,90.0,1,7,4329,1080,7990, ,90,6.09562,3.10387,369,100340.0,True,True,True,0,0,0,100,1684,18554,10,11,842,843
freecell_hard,p15.pddl,queueWalker, ,success,92540,1s_hard,82.0,1,23,1561,384,2465, ,82,6.55091,1.34387,407,97136.0,True,True,True,6,1,1,100,6444,66169,10,10,9,10
freecell_hard,p16.pddl,queueWalker, ,success,93948,1s_hard,83.0,1,2,2400,599,4091, ,83,5.49925,2.33586,407,95959.0,True,True,True,0,0,0,100,5529,60612,10,11,7,7
freecell_hard,p18.pddl,queueWalker, ,success,116980,1s_hard,107.0,1,8610,206896,49571,236413, ,107,256.34000000000003,253.472,446,346860.0,True,True,True,0,0,0,100,6683,59717,8,9,7,7
freecell_hard,probfreecell-10-1.pddl,queueWalker, ,success,109652,1s_hard,91.0,1,305,9859,2388,10357, ,91,16.31529,8.78764,376,106924.0,True,True,True,0,0,0,100,6287,67979,10,10,16,18
freecell_hard,probfreecell-10-4.pddl,queueWalker, ,success,105752,1s_hard,77.0,1,31,2281,562,3375, ,77,5.23264,2.41187,375,95724.0,True,True,True,0,0,0,100,6605,72572,10,11,12,13
freecell_hard,probfreecell-11-2.pddl,queueWalker, ,success,117040,1s_hard,83.0,1,7,41933,10481,66729, ,83,60.3489,56.948,411,150978.0,True,True,True,0,0,0,100,6002,62072,10,10,13,15
freecell_hard,probfreecell-11-4.pddl,queueWalker, ,success,111568,1s_hard,110.0,1,109,4207,1024,6474, ,110,9.589739999999999,5.33975,411,100080.0,True,True,True,5,1,1,100,5920,60023,10,10,7,8
freecell_hard,probfreecell-11-5.pddl,queueWalker, ,success,112620,1s_hard,114.0,1,86,13652,3391,17813, ,114,39.3794,36.9902,412,129993.0,True,True,True,0,0,0,100,6589,67674,10,10,14,18
freecell_hard,probfreecell-12-2.pddl,queueWalker, ,success,117260,1s_hard,79.0,1,8,3518,877,4381, ,79,9.394839999999999,4.71179,447,100086.0,True,True,True,4,1,1,100,4869,48302,9,10,12,14
freecell_hard,probfreecell-12-4.pddl,queueWalker, ,success,117908,1s_hard,114.0,1,32,5530,1374,7313, ,114,14.55952,9.26755,448,105153.0,True,True,True,6,1,1,100,5206,50734,9,9,8,9
freecell_hard,probfreecell-13-1.pddl,queueWalker, ,success,126064,1s_hard,145.0,1,1429,25191,5940,25669, ,145,48.922,39.362,484,139656.0,True,True,True,0,0,0,100,5189,56226,10,10,16,17
freecell_hard,probfreecell-13-3.pddl,queueWalker, ,success,121768,1s_hard,105.0,1,31,1521,372,2373, ,105,6.875360000000001,1.93579,483,97255.0,True,True,True,5,1,1,100,4992,48112,9,9,8,8
freecell_hard,probfreecell-13-4.pddl,queueWalker, ,success,137580,1s_hard,187.0,1,6219,287301,70270,275055, ,187,405.289,399.683,483,495875.0,True,True,True,0,0,0,100,5356,51207,9,9,9,9
freecell_hard,probfreecell-9-5.pddl,queueWalker, ,success,100296,1s_hard,68.0,1,0,2006,501,4370, ,68,6.64363,2.39583,340,97328.0,True,True,True,6,1,1,100,6428,71532,11,11,9,9
logistics_hard,p05.pddl,queueWalker, ,success,64260,1s_hard,167.0,1,0,8962,2240,896348, ,167,4.68183,3.17184,5168,95390.0,True,True,True,0,0,0,0,0,26674,416,417,0,0
logistics_hard,p06.pddl,queueWalker, ,success,109952,1s_hard,201.0,1,0,17606,4401,2148852, ,201,16.5513,14.8393,7192,108473.0,True,True,True,0,0,0,0,0,19214,505,506,0,0
logistics_hard,p07.pddl,queueWalker, ,success,150608,1s_hard,230.0,1,0,23970,5992,3360123, ,230,18.7581,16.6751,9182,109936.0,True,True,True,0,0,0,0,0,19821,582,583,0,0
logistics_hard,p08.pddl,queueWalker, ,success,187104,1s_hard,259.0,1,0,24998,6249,4101367, ,259,34.3365,30.4905,12434,127810.0,True,True,True,0,0,0,0,0,19124,683,683,0,0
logistics_hard,p09.pddl,queueWalker, ,success,309892,1s_hard,307.0,1,0,49582,12395,9254598, ,307,70.1785,66.8845,15065,165970.0,True,True,True,0,0,0,0,0,14612,769,769,0,0
satellite_hard,p28-HC-pfile8.pddl,queueWalker, ,success,238780,1s_hard,220.0,1,0,6834,1708,1815277, ,220,8.66959,3.77184,1352,99862.0,True,True,True,0,0,0,0,56,62187,1072,1074,2,2
satellite_hard,p29-HC-pfile9.pddl,queueWalker, ,success,233188,1s_hard,199.0,1,0,1174,293,464658, ,199,9.95907,1.30795,1891,101428.0,True,True,True,0,0,0,1,33,56105,1603,1603,6,7
satellite_hard,p30-HC-pfile10.pddl,queueWalker, ,success,472096,1s_hard,290.0,1,0,19878,4969,9393048, ,290,34.03,24.835,2245,126092.0,True,True,True,0,0,0,1,28,57180,1906,1906,6,7
satellite_hard,p31-HC-pfile11.pddl,queueWalker, ,success,813360,1s_hard,285.0,1,0,7406,1851,4326760, ,285,41.425399999999996,15.9748,2735,136685.0,True,True,True,0,0,0,0,16,42390,2355,2355,3,4
satellite_hard,p34-HC-pfile14.pddl,queueWalker, ,success,736012,1s_hard,290.0,1,0,1162,290,297849, ,290,12.0077,2.52785,1343,103794.0,True,True,True,0,0,0,0,51,54491,1028,1032,2,2
satellite_hard,p35-HC-pfile15.pddl,queueWalker, ,success,1052724,1s_hard,418.0,1,0,5070,1267,2084827, ,418,47.2529,22.667,2088,139295.0,True,True,True,0,0,0,0,29,51336,1656,1656,3,4
satellite_hard,p36-HC-pfile16.pddl,queueWalker, ,success,1110072,1s_hard,395.0,1,0,7630,1907,3925745, ,395,40.338800000000006,21.6823,2512,134136.0,True,True,True,0,0,0,0,19,43533,2073,2073,3,4
zenotravel_hard,p15.pddl,queueWalker, ,success,23100,1s_hard,48.0,1,0,1198,299,11458, ,48,0.912958,0.103996,333,91074.0,True,True,True,2,1,1,1,2866,135708,46,45,4,5
zenotravel_hard,p16.pddl,queueWalker, ,success,28728,1s_hard,45.0,1,0,742,185,14208, ,45,1.20317,0.0839722,390,91416.0,True,True,True,9,3,3,5,971,136941,140,141,7,7
zenotravel_hard,p17.pddl,queueWalker, ,success,35716,1s_hard,71.0,1,0,3522,880,59047, ,71,1.757106,0.427975,535,91889.0,True,True,True,10,3,3,56,1293,140319,108,110,8,7
zenotravel_hard,p18.pddl,queueWalker, ,success,40480,1s_hard,56.0,1,0,998,249,10981, ,56,1.597688,0.183995,585,91759.0,True,True,True,12,2,2,9,1182,130418,110,119,7,8
zenotravel_hard,p19.pddl,queueWalker, ,success,46540,1s_hard,86.0,1,0,2306,576,18473, ,86,3.089958,0.735969,760,93271.0,True,True,True,10,2,2,6,1286,117334,91,92,9,10
zenotravel_hard,p20.pddl,queueWalker, ,success,55888,1s_hard,107.0,1,0,5890,1472,92353, ,107,4.61919,1.80387,820,94805.0,True,True,True,0,0,0,0,722,113495,132,138,2,2
driverlog_hard,p16.pddl,sameoutput, ,success,348580,1s_hard,177.0,1,0,2335870,583967,14872932, ,177,122.49900000000001,121.954,500,122672.0,True,True,True,0,0,0,0,0,0,0,0,0,0
driverlog_hard,p18.pddl,sameoutput, ,success,67624,1s_hard,163.0,1,0,232102,58025,1719997, ,163,26.0601,25.5068,825,26158.0,True,True,True,0,0,0,0,0,0,0,0,0,0
driverlog_hard,p19.pddl,sameoutput, ,success,67160,1s_hard,277.0,1,0,211402,52850,1514032, ,277,17.057499999999997,16.4551,1050,17145.0,True,True,True,0,0,0,0,0,0,0,0,0,0
driverlog_hard,p20.pddl,sameoutput, ,success,102408,1s_hard,137.0,1,0,217570,54392,3051451, ,137,39.1921,37.9782,1276,39306.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,p13.pddl,sameoutput, ,success,64472,1s_hard,88.0,1,13,3547,883,5070, ,88,4.02905,2.54789,369,4111.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,p15.pddl,sameoutput, ,success,93568,1s_hard,87.0,1,14,8860,2211,12478, ,87,11.218259999999999,9.43132,407,11308.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,p16.pddl,sameoutput, ,success,93404,1s_hard,84.0,1,13,2855,710,4363, ,84,6.32165,3.69577,407,6442.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,p18.pddl,sameoutput, ,success,108968,1s_hard,123.0,1,1135,44861,10931,57437, ,123,93.5235,91.9115,446,93624.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-10-1.pddl,sameoutput, ,success,107828,1s_hard,90.0,1,1073,25415,6085,28290, ,90,26.8579,25.142,376,26939.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-10-4.pddl,sameoutput, ,success,104764,1s_hard,91.0,1,147,6333,1546,8504, ,91,9.35384,7.31968,375,9451.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-11-2.pddl,sameoutput, ,success,110860,1s_hard,72.0,1,0,2110,527,4298, ,72,4.407439999999999,2.23992,411,4515.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-11-4.pddl,sameoutput, ,success,110528,1s_hard,95.0,1,51,5181,1282,6941, ,95,8.92099,6.03137,411,9007.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-11-5.pddl,sameoutput, ,success,112468,1s_hard,121.0,1,82,13220,3284,17141, ,121,20.253500000000003,17.3551,412,20345.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-12-2.pddl,sameoutput, ,success,119268,1s_hard,100.0,1,69,50327,12564,73446, ,100,130.29999999999998,127.844,447,130396.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-12-4.pddl,sameoutput, ,success,118244,1s_hard,132.0,1,118,24916,6199,30300, ,132,38.0632,35.2821,448,38166.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-13-1.pddl,sameoutput, ,success,126392,1s_hard,140.0,1,3023,49365,11585,52968, ,140,126.29299999999999,122.851,484,126427.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-13-3.pddl,sameoutput, ,success,124528,1s_hard,108.0,1,88,4830,1185,5651, ,108,13.5555,10.0316,483,13667.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-13-4.pddl,sameoutput, ,success,125612,1s_hard,127.0,1,1202,29296,7023,28917, ,127,45.5445,43.2933,483,45635.0,True,True,True,0,0,0,0,0,0,0,0,0,0
freecell_hard,probfreecell-9-5.pddl,sameoutput, ,success,100584,1s_hard,76.0,1,0,3162,790,5149, ,76,6.95323,4.58774,340,7043.0,True,True,True,0,0,0,0,0,0,0,0,0,0
logistics_hard,p05.pddl,sameoutput, ,success,64260,1s_hard,167.0,1,0,8962,2240,896348, ,167,3.5171200000000002,2.0759,5168,3606.0,True,True,True,0,0,0,0,0,0,0,0,0,0
logistics_hard,p06.pddl,sameoutput, ,success,109952,1s_hard,201.0,1,0,17606,4401,2148852, ,201,10.70941,8.45154,7192,10835.0,True,True,True,0,0,0,0,0,0,0,0,0,0
logistics_hard,p07.pddl,sameoutput, ,success,150608,1s_hard,230.0,1,0,23970,5992,3360123, ,230,19.5334,16.0545,9182,19636.0,True,True,True,0,0,0,0,0,0,0,0,0,0
