domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
zenotravel_easy,p12.pddl,greedyResumeWalker, ,success,11984,10s_easy,25.0,1,0,302,75,2053, ,25,0.17373850000000002,0.01,111,9348.0, , ,True,0,0,0,20,4687,16295,237782,4,4,3,3,goalPredicateCount,9000
zenotravel_easy,p13.pddl,greedyResumeWalker, ,success,12312,10s_easy,34.0,1,0,814,203,6330, ,34,0.115554,0.0119569,129,9302.0, , ,True,0,0,0,20,3912,13350,193453,5,4,3,3,goalPredicateCount,9000
zenotravel_easy,p14.pddl,greedyResumeWalker, ,success,17736,10s_easy,39.0,1,0,858,214,18972, ,39,0.727618,0.067998,435,10016.0, , ,True,0,0,0,20,3537,19533,193024,6,4,5,4,goalPredicateCount,9000
depot_easy,p01.pddl,greedyWalker, ,success,10668,10s_easy,8.0,1,0,46,11,89, ,8,0.19,0.01,58,9871.0, , ,True,7,1,1,20,7050,39640,292761,6,6,5,5,goalPredicateCount,9000
depot_easy,p02.pddl,greedyWalker, ,success,11088,10s_easy,17.0,1,0,182,45,382, ,17,0.21000000000000002,0.01,100,9675.0, , ,True,0,0,0,20,8809,39222,395378,7,9,4,4,goalPredicateCount,9000
depot_easy,p03.pddl,greedyWalker, ,success,12028,10s_easy,42.0,1,0,854,213,1718, ,42,0.4679994,0.0199996,150,10116.0, , ,True,5,1,1,20,4959,33132,279425,7,7,6,6,goalPredicateCount,9000
depot_easy,p04.pddl,greedyWalker, ,success,13076,10s_easy,50.0,1,0,2122,530,4644, ,50,0.4662427,0.0719875,208,10166.0, , ,True,7,1,1,20,5191,35261,296931,7,7,6,6,goalPredicateCount,9000
depot_easy,p07.pddl,greedyWalker, ,success,12428,10s_easy,39.0,1,0,1366,341,3247, ,39,0.33753289999999997,0.0359989,174,9977.0, , ,True,8,2,2,20,3542,29451,285044,8,9,8,7,goalPredicateCount,9000
depot_easy,p08.pddl,greedyWalker, ,success,14968,10s_easy,55.0,1,0,1986,496,5795, ,55,0.34260060000000003,0.0679973,310,9923.0, , ,True,2,1,1,20,2957,28746,316962,9,10,9,8,goalPredicateCount,9000
depot_easy,p13.pddl,greedyWalker, ,success,14188,10s_easy,21.0,1,0,234,58,941, ,21,0.5166914,0.0141111,278,9874.0, , ,True,6,1,1,20,2770,20448,231656,9,10,7,7,goalPredicateCount,9000
depot_easy,p14.pddl,greedyWalker, ,success,19096,10s_easy,45.0,1,0,1606,401,7751, ,45,0.6631739999999999,0.13999,466,9950.0, , ,True,0,0,0,20,2451,16031,244576,12,13,6,5,goalPredicateCount,9000
depot_easy,p16.pddl,greedyWalker, ,success,15984,10s_easy,31.0,1,0,1090,272,7185, ,31,0.22781400000000002,0.0399986,274,9497.0, , ,True,6,3,3,20,1446,22518,385907,15,17,15,13,goalPredicateCount,9000
depot_easy,p19.pddl,greedyWalker, ,success,26436,10s_easy,75.0,1,0,34038,8509,296412, ,75,2.9349600000000002,2.6159,476,12074.0, , ,True,0,0,0,20,975,12450,205730,15,15,12,10,goalPredicateCount,9000
driverlog_easy,p01.pddl,greedyWalker, ,success,10536,10s_easy,4.0,1,0,42,10,95, ,4,0.08,0.01,34,9185.0, , ,True,4,1,1,20,9382,26261,467563,6,6,2,3,goalPredicateCount,9000
driverlog_easy,p02.pddl,greedyWalker, ,success,10668,10s_easy,12.0,1,0,1094,273,2257, ,12,0.19,0.01,41,9742.0, , ,True,12,2,2,20,7679,43372,401603,7,8,5,5,goalPredicateCount,9000
driverlog_easy,p03.pddl,greedyWalker, ,success,10668,10s_easy,11.0,1,0,82,20,196, ,11,0.14,0.01,46,9621.0, , ,True,6,1,1,20,7350,35958,312335,6,7,4,4,goalPredicateCount,9000
driverlog_easy,p04.pddl,greedyWalker, ,success,10792,10s_easy,16.0,1,0,2782,695,7052, ,16,0.145999,0.015999,51,9407.0, , ,True,12,2,2,20,7573,28416,434752,9,10,3,3,goalPredicateCount,9000
driverlog_easy,p05.pddl,greedyWalker, ,success,10668,10s_easy,14.0,1,0,142,35,378, ,14,0.16,0.01,59,9586.0, , ,True,12,2,2,20,8768,39096,514288,9,10,4,4,goalPredicateCount,9000
driverlog_easy,p06.pddl,greedyWalker, ,success,10800,10s_easy,12.0,1,0,578,144,1880, ,12,0.23,0.01,69,9407.0, , ,True,5,1,1,20,6918,24297,578586,13,13,3,3,goalPredicateCount,9000
driverlog_easy,p07.pddl,greedyWalker, ,success,10800,10s_easy,18.0,1,0,210,52,731, ,18,0.37,0.01,78,10044.0, , ,True,5,1,1,20,7042,36033,610508,13,14,5,5,goalPredicateCount,9000
driverlog_easy,p08.pddl,greedyWalker, ,success,10800,10s_easy,31.0,1,0,602,150,2571, ,31,0.1407458,0.01,84,9341.0, , ,True,14,4,4,20,6169,14943,631187,13,15,2,2,goalPredicateCount,9000
driverlog_easy,p09.pddl,greedyWalker, ,success,10932,10s_easy,23.0,1,0,298,74,779, ,23,0.2,0.01,97,9532.0, , ,True,15,3,3,20,5640,24441,268228,8,8,4,4,goalPredicateCount,9000
driverlog_easy,p10.pddl,greedyWalker, ,success,11076,10s_easy,19.0,1,0,254,63,951, ,19,0.31,0.01,114,9536.0, , ,True,5,1,1,20,4935,17141,283219,10,10,3,3,goalPredicateCount,9000
driverlog_easy,p11.pddl,greedyWalker, ,success,11196,10s_easy,28.0,1,0,262,65,630, ,28,0.13,0.01,119,9485.0, , ,True,0,0,0,20,4539,29946,308378,8,9,6,5,goalPredicateCount,9000
driverlog_easy,p12.pddl,greedyWalker, ,success,16136,10s_easy,49.0,1,0,48782,12195,145392, ,49,0.761395,0.555967,176,10009.0, , ,True,9,2,2,20,4197,17652,190026,7,8,4,4,goalPredicateCount,9000
driverlog_easy,p13.pddl,greedyWalker, ,success,12516,10s_easy,45.0,1,0,1974,493,6572, ,45,0.2259982,0.0319981,197,9486.0, , ,True,4,1,1,20,3037,16320,165104,8,9,5,4,goalPredicateCount,9000
driverlog_easy,p14.pddl,greedyWalker, ,success,15648,10s_easy,36.0,1,0,34242,8560,150358, ,36,0.7371479999999999,0.55197,195,10089.0, , ,True,4,1,1,20,2763,19669,210550,9,8,7,6,goalPredicateCount,9000
driverlog_easy,p15.pddl,greedyWalker, ,success,14508,10s_easy,50.0,1,0,774,193,4129, ,50,0.38983540000000005,0.0359991,336,9645.0, , ,True,4,1,1,20,1481,13666,154696,10,10,9,7,goalPredicateCount,9000
driverlog_easy,p17.pddl,greedyWalker, ,success,23596,10s_easy,119.0,1,0,4334,1083,34575, ,119,0.633013,0.295984,665,9743.0, , ,True,2,1,1,20,661,8899,175124,18,19,13,10,goalPredicateCount,9000
freecell_easy,p01.pddl,greedyWalker, ,success,11976,10s_easy,1.0,1,0,6,1,28, ,1,0.9618243999999999,0.01,75,10331.0, , ,True,10,1,1,20,1835,20277,144269,6,7,11,11,goalPredicateCount,9000
freecell_easy,p02.pddl,greedyWalker, ,success,15360,10s_easy,12.0,1,0,66,16,110, ,12,0.3999998,0.01,112,9604.0, , ,True,5,1,1,20,1276,17971,155112,8,8,14,12,goalPredicateCount,9000
freecell_easy,p03.pddl,greedyWalker, ,success,16820,10s_easy,17.0,1,0,110,27,191, ,17,0.5262586,0.01,146,9714.0, , ,True,6,1,1,20,1023,17058,136178,7,8,16,14,goalPredicateCount,9000
freecell_easy,p04.pddl,greedyWalker, ,success,19720,10s_easy,24.0,1,0,190,47,284, ,24,0.9585468,0.0280002,180,10242.0, , ,True,8,1,1,20,1524,14382,94626,5,7,9,7,goalPredicateCount,9000
freecell_easy,p05.pddl,greedyWalker, ,success,23464,10s_easy,32.0,1,0,246,61,336, ,32,0.7788699,0.035999,220,9988.0, , ,True,8,2,2,20,1031,14885,100395,6,7,14,12,goalPredicateCount,9000
freecell_easy,p06.pddl,greedyWalker, ,success,33980,10s_easy,38.0,1,5,307,75,505, ,38,1.012149,0.0999935,255,10225.0, , ,True,2,1,1,20,728,11132,96990,8,9,15,14,goalPredicateCount,9000
freecell_easy,p07.pddl,greedyWalker, ,success,35088,10s_easy,48.0,1,31,2253,555,2644, ,48,2.137972,0.715974,259,11363.0, , ,True,3,1,1,20,949,13097,86360,6,7,13,13,goalPredicateCount,9000
freecell_easy,probfreecell-2-1.pddl,greedyWalker, ,success,20452,10s_easy,1.0,1,0,6,1,25, ,1,0.4588801,0.01,92,9640.0, , ,True,8,1,1,20,1428,15495,153700,8,9,10,11,goalPredicateCount,9000
freecell_easy,probfreecell-2-2.pddl,greedyWalker, ,success,22488,10s_easy,2.0,1,0,10,2,33, ,2,0.8159984,0.01,91,10059.0, , ,True,7,1,1,20,1234,13793,155052,10,11,11,11,goalPredicateCount,9000
freecell_easy,probfreecell-2-3.pddl,greedyWalker, ,success,21680,10s_easy,1.0,1,0,6,1,28, ,1,0.7094759,0.01,92,9968.0, , ,True,7,1,1,20,1324,14861,151226,9,10,11,12,goalPredicateCount,9000
freecell_easy,probfreecell-2-4.pddl,greedyWalker, ,success,21464,10s_easy,1.0,1,0,6,1,32, ,1,0.4488889,0.01,90,9625.0, , ,True,7,1,1,20,1382,15459,170665,10,11,11,11,goalPredicateCount,9000
freecell_easy,probfreecell-2-5.pddl,greedyWalker, ,success,21752,10s_easy,2.0,1,0,10,2,31, ,2,0.5599988,0.01,92,9819.0, , ,True,7,1,1,20,1205,14440,155821,9,10,11,12,goalPredicateCount,9000
freecell_easy,probfreecell-3-1.pddl,greedyWalker, ,success,34216,10s_easy,11.0,1,0,46,11,94, ,11,0.467843,0.0119999,125,9611.0, , ,True,3,1,1,20,809,13772,197165,13,14,17,15,goalPredicateCount,9000
freecell_easy,probfreecell-3-2.pddl,greedyWalker, ,success,34432,10s_easy,13.0,1,0,54,13,140, ,13,0.693624,0.0199995,124,9850.0, , ,True,0,0,0,12,611,10799,168227,14,16,17,16,goalPredicateCount,9000
freecell_easy,probfreecell-3-3.pddl,greedyWalker, ,success,34308,10s_easy,12.0,1,0,74,18,240, ,12,0.6338048000000001,0.0199994,126,9772.0, , ,True,1,1,1,16,689,12097,191264,14,16,17,16,goalPredicateCount,9000
freecell_easy,probfreecell-3-4.pddl,greedyWalker, ,success,34312,10s_easy,12.0,1,0,50,12,134, ,12,0.753591,0.0199995,125,9923.0, , ,True,0,0,0,15,584,10928,175251,15,16,18,18,goalPredicateCount,9000
freecell_easy,probfreecell-3-5.pddl,greedyWalker, ,success,34704,10s_easy,13.0,1,0,58,14,153, ,13,0.6380136000000001,0.0199909,124,9785.0, , ,True,2,2,2,10,635,10851,174346,15,16,17,15,goalPredicateCount,9000
gripper,prob01.pddl,greedyWalker, ,success,10536,10s_easy,1.0,1,0,18,4,43, ,1,0.06999999999999999,0.01,24,9508.0, , ,True,12,1,1,20,29385,102415,789993,4,6,3,3,goalPredicateCount,9000
gripper,prob02.pddl,greedyWalker, ,success,10668,10s_easy,4.0,1,0,42,10,90, ,4,0.060000000000000005,0.01,34,9627.0, , ,True,16,2,2,20,22596,82545,673468,5,7,3,3,goalPredicateCount,9000
gripper,prob03.pddl,greedyWalker, ,success,10668,10s_easy,12.0,1,0,166,41,280, ,12,0.09,0.01,44,9845.0, , ,True,17,2,2,20,19075,70642,595659,5,8,3,3,goalPredicateCount,9000
gripper,prob04.pddl,greedyWalker, ,success,10800,10s_easy,19.0,1,0,230,57,442, ,19,0.08,0.01,54,9935.0, , ,True,16,2,2,20,25445,95517,803382,5,8,3,3,goalPredicateCount,9000
gripper,prob05.pddl,greedyWalker, ,success,10800,10s_easy,26.0,1,0,186,46,446, ,26,0.06999999999999999,0.01,64,9669.0, , ,True,16,2,2,20,22817,85301,715517,5,8,3,3,goalPredicateCount,9000
gripper,prob06.pddl,greedyWalker, ,success,10932,10s_easy,37.0,1,0,346,86,908, ,37,0.06999999999999999,0.01,74,9615.0, , ,True,16,2,2,20,21162,78811,661401,5,8,3,3,goalPredicateCount,9000
gripper,prob07.pddl,greedyWalker, ,success,11056,10s_easy,41.0,1,0,646,161,2023, ,41,0.13,0.01,84,9720.0, , ,True,16,2,2,20,15577,58085,485857,5,7,3,3,goalPredicateCount,9000
gripper,prob08.pddl,greedyWalker, ,success,11328,10s_easy,53.0,1,0,1318,329,4656, ,53,0.06999999999999999,0.01,94,9493.0, , ,True,16,2,2,20,15743,59021,493457,5,8,3,3,goalPredicateCount,9000
gripper,prob09.pddl,greedyWalker, ,success,11592,10s_easy,63.0,1,0,1462,365,5777, ,63,0.0707746,0.01,104,9747.0, , ,True,16,2,2,20,19087,71371,598602,5,8,3,3,goalPredicateCount,9000
gripper,prob10.pddl,greedyWalker, ,success,11728,10s_easy,65.0,1,0,578,144,2370, ,65,0.09999999999999999,0.01,114,9660.0, , ,True,17,2,2,20,14210,53331,446534,5,6,3,3,goalPredicateCount,9000
gripper,prob11.pddl,greedyWalker, ,success,12116,10s_easy,78.0,1,0,2150,537,9562, ,78,0.1201222,0.027999,124,9690.0, , ,True,21,3,3,20,14203,52756,443996,5,8,3,3,goalPredicateCount,9000
gripper,prob12.pddl,greedyWalker, ,success,11852,10s_easy,79.0,1,0,606,151,2918, ,79,0.11153940000000001,0.01,134,9805.0, , ,True,23,3,3,20,16825,62996,528672,5,8,3,3,goalPredicateCount,9000
gripper,prob13.pddl,greedyWalker, ,success,12252,10s_easy,90.0,1,0,890,222,4921, ,90,0.13954539999999999,0.0159926,144,9947.0, , ,True,17,2,2,20,16665,62697,524568,5,6,3,3,goalPredicateCount,9000
gripper,prob14.pddl,greedyWalker, ,success,13444,10s_easy,102.0,1,0,3494,873,20518, ,102,0.1616765,0.0479926,154,9770.0, , ,True,15,2,2,20,15294,57178,479450,5,7,3,3,goalPredicateCount,9000
gripper,prob15.pddl,greedyWalker, ,success,13300,10s_easy,109.0,1,0,874,218,5090, ,109,0.08358990000000001,0.0119986,164,9484.0, , ,True,15,2,2,20,15755,59311,497603,5,6,3,3,goalPredicateCount,9000
gripper,prob16.pddl,greedyWalker, ,success,13032,10s_easy,109.0,1,0,562,140,3172, ,109,0.1136046,0.0119994,174,9562.0, , ,True,18,2,2,20,12270,45987,384774,5,6,3,3,goalPredicateCount,9000
gripper,prob17.pddl,greedyWalker, ,success,14348,10s_easy,125.0,1,0,5074,1268,31702, ,125,0.1614845,0.0679883,184,9581.0, , ,True,20,3,3,20,13093,48836,410120,5,8,3,3,goalPredicateCount,9000
gripper,prob18.pddl,greedyWalker, ,success,13956,10s_easy,130.0,1,0,970,242,6584, ,130,0.1337616,0.0199992,194,9549.0, , ,True,21,3,3,20,11452,42985,359298,5,6,3,3,goalPredicateCount,9000
gripper,prob19.pddl,greedyWalker, ,success,15436,10s_easy,143.0,1,0,5922,1480,41081, ,143,0.225987,0.111987,204,9634.0, , ,True,20,3,3,20,11262,42232,353610,5,8,3,3,goalPredicateCount,9000
gripper,prob20.pddl,greedyWalker, ,success,15692,10s_easy,149.0,1,0,6666,1666,49743, ,149,0.1520801,0.0799966,214,9592.0, , ,True,21,3,3,20,13306,49704,417502,5,8,3,3,goalPredicateCount,9000
hanoi,pb1.pddl,greedyWalker, ,success,10540,10s_easy,7.0,1,0,70,17,49, ,7,0.02,0.01,22,9076.0, , ,True,0,0,0,0,0,0,423650,2,3,0,0,goalPredicateCount,9000
hanoi,pb2.pddl,greedyWalker, ,success,10672,10s_easy,15.0,1,0,150,37,110, ,15,0.02,0.01,30,9054.0, , ,True,0,0,0,0,0,0,538420,2,3,0,0,goalPredicateCount,9000
hanoi,pb3.pddl,greedyWalker, ,success,10668,10s_easy,38.0,1,0,922,230,688, ,38,0.01,0.01,39,9061.0, , ,True,0,0,0,0,0,0,520200,2,3,0,0,goalPredicateCount,9000
hanoi,pb4.pddl,greedyWalker, ,success,10800,10s_easy,70.0,1,0,1446,361,1082, ,70,0.0354642,0.0119991,49,9105.0, , ,True,0,0,0,0,0,0,332625,2,3,0,0,goalPredicateCount,9000
hanoi,pb5.pddl,greedyWalker, ,success,11076,10s_easy,164.0,1,0,4362,1090,3269, ,164,0.06730030000000001,0.044007,60,9136.0, , ,True,0,0,0,0,0,0,314687,2,2,0,0,goalPredicateCount,9000
hanoi,pb6.pddl,greedyWalker, ,success,11616,10s_easy,314.0,1,0,12278,3069,9206, ,314,0.232506,0.199989,72,9305.0, , ,True,0,0,0,0,0,0,354612,2,2,0,0,goalPredicateCount,9000
logistics_easy,p01.pddl,greedyWalker, ,success,14252,10s_easy,33.0,1,0,362,90,14931, ,33,0.3264785,0.0159994,559,9452.0, , ,True,0,0,0,20,977,5450,101970,15,15,5,5,goalPredicateCount,9000
logistics_easy,p02.pddl,greedyWalker, ,success,19488,10s_easy,53.0,1,0,1614,403,83503, ,53,0.4119966,0.0759978,1206,9492.0, , ,True,0,0,0,20,709,3814,76560,16,16,5,4,goalPredicateCount,9000
logistics_easy,p03.pddl,greedyWalker, ,success,26812,10s_easy,81.0,1,0,2650,662,174031, ,81,0.592805,0.199994,2175,9659.0, , ,True,0,0,0,8,426,2721,62391,19,19,6,5,goalPredicateCount,9000
miconic,s1-0.pddl,greedyWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,9249.0, , ,True,0,0,0,0,37997,146720,426376,1,2,3,2,goalPredicateCount,9000
miconic,s1-1.pddl,greedyWalker, ,success,10536,10s_easy,3.0,1,0,14,3,6, ,3,0.01,0.01,6,9172.0, , ,True,0,0,0,0,14800,70193,303983,1,2,4,4,goalPredicateCount,9000
miconic,s1-2.pddl,greedyWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,9267.0, , ,True,0,0,0,0,42819,165774,480620,1,2,3,2,goalPredicateCount,9000
miconic,s1-3.pddl,greedyWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,9429.0, , ,True,0,0,0,0,37197,144182,417478,1,2,3,5,goalPredicateCount,9000
miconic,s1-4.pddl,greedyWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,9407.0, , ,True,0,0,0,0,35827,138937,403801,1,2,3,5,goalPredicateCount,9000
miconic,s10-0.pddl,greedyWalker, ,success,11440,10s_easy,46.0,1,0,590,147,2951, ,46,0.03,0.01,60,9755.0, , ,True,3,1,1,20,6892,41818,969452,19,20,6,5,goalPredicateCount,9000
miconic,s10-1.pddl,greedyWalker, ,success,11312,10s_easy,33.0,1,0,418,104,2200, ,33,0.060000000000000005,0.01,60,9894.0, , ,True,9,3,3,20,6255,37908,889559,19,19,6,5,goalPredicateCount,9000
miconic,s10-2.pddl,greedyWalker, ,success,11716,10s_easy,41.0,1,0,566,141,3051, ,41,0.060000000000000005,0.01,60,9854.0, , ,True,12,4,4,20,7089,42143,978724,19,20,5,5,goalPredicateCount,9000
miconic,s10-3.pddl,greedyWalker, ,success,11444,10s_easy,37.0,1,0,458,114,2308, ,37,0.04,0.01,60,10180.0, , ,True,3,1,1,20,7868,47418,1093854,19,19,6,5,goalPredicateCount,9000
miconic,s10-4.pddl,greedyWalker, ,success,11716,10s_easy,35.0,1,0,542,135,2806, ,35,0.060000000000000005,0.01,60,10589.0, , ,True,12,3,3,20,7606,45786,1062905,19,19,6,5,goalPredicateCount,9000
miconic,s11-0.pddl,greedyWalker, ,success,11592,10s_easy,50.0,1,0,690,172,4157, ,50,0.05,0.01,66,10126.0, , ,True,19,7,6,20,6542,41013,1040077,21,22,6,6,goalPredicateCount,9000
miconic,s11-1.pddl,greedyWalker, ,success,11464,10s_easy,45.0,1,0,554,138,3096, ,45,0.05,0.01,66,9998.0, , ,True,2,1,1,20,5387,33437,850161,21,21,6,5,goalPredicateCount,9000
miconic,s11-2.pddl,greedyWalker, ,success,11988,10s_easy,45.0,1,0,694,173,4054, ,45,0.04,0.01,66,9802.0, , ,True,19,8,8,20,6485,40344,1018574,21,21,6,6,goalPredicateCount,9000
miconic,s11-3.pddl,greedyWalker, ,success,11720,10s_easy,45.0,1,0,590,147,3256, ,45,0.0602095,0.01,66,10041.0, , ,True,2,1,1,20,5657,35240,890443,21,21,6,6,goalPredicateCount,9000
miconic,s11-4.pddl,greedyWalker, ,success,11464,10s_easy,47.0,1,0,682,170,4082, ,47,0.060000000000000005,0.01,66,10144.0, , ,True,22,8,7,20,5755,35847,904763,21,21,6,6,goalPredicateCount,9000
miconic,s12-0.pddl,greedyWalker, ,success,11976,10s_easy,49.0,1,0,574,143,3467, ,49,0.0703796,0.01,72,9985.0, , ,True,2,1,1,20,5225,33445,918823,23,23,6,6,goalPredicateCount,9000
miconic,s12-1.pddl,greedyWalker, ,success,11976,10s_easy,51.0,1,0,650,162,3927, ,51,0.05,0.01,72,9592.0, , ,True,3,1,1,20,6413,41563,1138221,23,23,6,6,goalPredicateCount,9000
miconic,s12-2.pddl,greedyWalker, ,success,11852,10s_easy,48.0,1,0,602,150,3744, ,48,0.060000000000000005,0.01,72,9872.0, , ,True,6,3,3,20,4887,31984,884214,23,23,6,6,goalPredicateCount,9000
miconic,s12-3.pddl,greedyWalker, ,success,11840,10s_easy,52.0,1,0,734,183,4604, ,52,0.05,0.01,72,9858.0, , ,True,14,4,2,20,5600,36732,1009641,23,23,6,6,goalPredicateCount,9000
miconic,s12-4.pddl,greedyWalker, ,success,11984,10s_easy,60.0,1,0,914,228,5459, ,60,0.04,0.01,72,10000.0, , ,True,2,1,1,20,5547,35581,976518,23,23,6,6,goalPredicateCount,9000
miconic,s13-0.pddl,greedyWalker, ,success,12244,10s_easy,58.0,1,0,894,223,5947, ,58,0.04,0.01,78,9570.0, , ,True,8,4,2,20,4850,32292,956831,25,25,6,6,goalPredicateCount,9000
miconic,s13-1.pddl,greedyWalker, ,success,11976,10s_easy,55.0,1,0,818,204,5324, ,55,0.05,0.01,78,9710.0, , ,True,2,1,1,20,5619,37533,1111049,25,25,6,6,goalPredicateCount,9000
miconic,s13-2.pddl,greedyWalker, ,success,12376,10s_easy,63.0,1,0,918,229,5924, ,63,0.05,0.01,78,9730.0, , ,True,2,1,1,20,5547,37467,1107451,25,25,6,6,goalPredicateCount,9000
miconic,s13-3.pddl,greedyWalker, ,success,12120,10s_easy,57.0,1,0,738,184,4797, ,57,0.060000000000000005,0.01,78,9717.0, , ,True,3,1,1,20,5500,36948,1091093,25,25,6,6,goalPredicateCount,9000
miconic,s13-4.pddl,greedyWalker, ,success,11988,10s_easy,53.0,1,0,754,188,4953, ,53,0.0618008,0.01,78,9878.0, , ,True,2,1,1,20,4443,30411,901704,25,25,6,6,goalPredicateCount,9000
miconic,s14-0.pddl,greedyWalker, ,success,12284,10s_easy,55.0,1,0,810,202,5688, ,55,0.0450708,0.011965,84,9635.0, , ,True,3,1,1,20,4918,34594,1099988,27,27,7,6,goalPredicateCount,9000
miconic,s14-1.pddl,greedyWalker, ,success,12540,10s_easy,68.0,1,0,1086,271,7618, ,68,0.0611249,0.01,84,9873.0, , ,True,2,1,1,20,5444,37829,1199272,27,27,6,6,goalPredicateCount,9000
miconic,s14-2.pddl,greedyWalker, ,success,12672,10s_easy,67.0,1,0,1138,284,7990, ,67,0.0607019,0.01,84,9881.0, , ,True,2,1,1,20,5230,36615,1163158,27,28,7,6,goalPredicateCount,9000
miconic,s14-3.pddl,greedyWalker, ,success,12136,10s_easy,55.0,1,0,774,193,5501, ,55,0.08312420000000001,0.0119991,84,9744.0, , ,True,2,1,1,20,4203,29200,928968,27,27,6,6,goalPredicateCount,9000
miconic,s14-4.pddl,greedyWalker, ,success,12276,10s_easy,63.0,1,0,822,205,5824, ,63,0.0715557,0.01,84,9718.0, , ,True,2,1,1,20,4095,28147,897658,27,28,6,6,goalPredicateCount,9000
miconic,s15-0.pddl,greedyWalker, ,success,12380,10s_easy,60.0,1,0,950,237,7208, ,60,0.08316490000000001,0.0119999,90,9951.0, , ,True,2,1,1,20,4336,31063,1057474,29,29,7,6,goalPredicateCount,9000
miconic,s15-1.pddl,greedyWalker, ,success,13424,10s_easy,75.0,1,0,1474,368,11262, ,75,0.1039925,0.0199926,90,9734.0, , ,True,14,7,4,20,4009,28573,967628,29,29,7,7,goalPredicateCount,9000
miconic,s15-2.pddl,greedyWalker, ,success,12776,10s_easy,70.0,1,0,1110,277,8493, ,70,0.061928800000000006,0.0119288,90,9769.0, , ,True,10,5,3,20,4738,34066,1154306,29,29,7,7,goalPredicateCount,9000
miconic,s15-3.pddl,greedyWalker, ,success,12900,10s_easy,68.0,1,0,1210,302,9038, ,68,0.0986823,0.0159991,90,9762.0, , ,True,2,1,1,20,3929,28201,955006,29,29,7,7,goalPredicateCount,9000
miconic,s15-4.pddl,greedyWalker, ,success,13032,10s_easy,71.0,1,0,1130,282,8930, ,71,0.0500257,0.01,90,9421.0, , ,True,20,7,6,20,4670,33140,1128436,29,29,7,6,goalPredicateCount,9000
miconic,s16-0.pddl,greedyWalker, ,success,13308,10s_easy,75.0,1,0,1446,361,11558, ,75,0.0642007,0.0119987,96,9483.0, , ,True,2,1,1,20,3929,29306,1054148,31,31,7,7,goalPredicateCount,9000
miconic,s16-1.pddl,greedyWalker, ,success,13044,10s_easy,68.0,1,0,1066,266,8581, ,68,0.0999988,0.015999,96,9705.0, , ,True,2,1,1,20,3603,26334,952221,31,31,7,7,goalPredicateCount,9000
miconic,s16-2.pddl,greedyWalker, ,success,13432,10s_easy,78.0,1,0,1574,393,12651, ,78,0.0771029,0.0159991,96,9614.0, , ,True,6,3,2,20,3697,27333,983927,31,31,7,7,goalPredicateCount,9000
miconic,s16-3.pddl,greedyWalker, ,success,12912,10s_easy,63.0,1,0,970,242,8023, ,63,0.0982421,0.0159993,96,9668.0, , ,True,4,2,2,20,3456,25421,921509,31,31,7,7,goalPredicateCount,9000
miconic,s16-4.pddl,greedyWalker, ,success,13168,10s_easy,72.0,1,0,1218,304,9788, ,72,0.0619718,0.0119718,96,9401.0, , ,True,3,1,1,20,4028,29612,1069413,31,32,7,7,goalPredicateCount,9000
miconic,s17-0.pddl,greedyWalker, ,success,15416,10s_easy,82.0,1,0,1750,437,15330, ,82,0.1200166,0.023999,102,9578.0, , ,True,22,11,9,20,3081,23301,888945,33,33,7,7,goalPredicateCount,9000
miconic,s17-1.pddl,greedyWalker, ,success,15136,10s_easy,78.0,1,0,1394,348,11934, ,78,0.06493550000000001,0.0119989,102,9349.0, , ,True,2,1,1,20,3095,23700,906562,33,33,7,7,goalPredicateCount,9000
miconic,s17-2.pddl,greedyWalker, ,success,15144,10s_easy,74.0,1,0,1546,386,13201, ,74,0.1179987,0.0239987,102,9714.0, , ,True,2,1,1,20,3452,26530,1012572,33,34,7,7,goalPredicateCount,9000
miconic,s17-3.pddl,greedyWalker, ,success,16072,10s_easy,84.0,1,0,1754,438,15267, ,84,0.1079994,0.0239994,102,9565.0, , ,True,28,14,9,20,3058,23353,892102,33,33,7,7,goalPredicateCount,9000
miconic,s17-4.pddl,greedyWalker, ,success,15012,10s_easy,66.0,1,0,1126,281,9631, ,66,0.0747201,0.0119983,102,9665.0, , ,True,2,1,1,20,3539,26941,1030092,33,33,7,7,goalPredicateCount,9000
miconic,s18-0.pddl,greedyWalker, ,success,16084,10s_easy,81.0,1,0,1510,377,13613, ,81,0.1095507,0.0239991,108,9519.0, , ,True,2,1,1,20,2837,22544,907178,35,35,7,7,goalPredicateCount,9000
