domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
satellite_medium,p21-HC-pfile1.pddl,probeWalker, ,success,20152,1s_medium,74.0,1,0,394,98,22424, ,74,0.4729252,0.0319987,552,1457.0, , ,True,0,0,0,20,605,3580,33530,7,6,5,5,goalPredicateCount,900
satellite_medium,p22-HC-pfile2.pddl,probeWalker, ,success,27532,1s_medium,100.0,1,0,3114,778,211979, ,100,1.213978,0.363978,666,2193.0, , ,True,0,0,0,20,519,2966,26967,7,6,5,5,goalPredicateCount,900
satellite_medium,p23-HC-pfile3.pddl,probeWalker, ,success,38604,1s_medium,101.0,1,0,522,130,50044, ,101,1.4935390000000002,0.0759916,551,2514.0, , ,True,2,1,1,13,275,2355,25743,9,11,8,6,goalPredicateCount,900
satellite_medium,p24-HC-pfile4.pddl,probeWalker, ,success,63468,1s_medium,187.0,1,0,6278,1569,819906, ,187,7.1387599999999996,3.61961,1228,8174.0, , ,True,0,0,0,20,272,2200,20677,8,7,8,7,goalPredicateCount,900
satellite_medium,p25-HC-pfile5.pddl,probeWalker, ,success,73948,1s_medium,172.0,1,0,7498,1874,1115407, ,172,10.9197,7.00771,1372,11961.0, , ,True,2,1,1,9,240,2035,21505,9,10,8,7,goalPredicateCount,900
satellite_medium,p26-HC-pfile6.pddl,probeWalker, ,success,104512,1s_medium,142.0,1,0,1186,296,178740, ,142,2.507648,0.299977,816,3502.0, , ,True,2,1,1,11,229,1964,22180,10,11,8,6,goalPredicateCount,900
satellite_medium,p27-HC-pfile7.pddl,probeWalker, ,success,102688,1s_medium,141.0,1,0,602,150,114053, ,141,2.553985,0.235991,966,3530.0, , ,True,0,0,0,5,261,2006,21305,9,9,7,5,goalPredicateCount,900
depot_medium,p09.pddl,queueWalker, ,success,24384,1s_medium,170.0,1,0,42330,10582,126352, ,170,3.8495399999999997,3.65183,525,4809.0, , ,True,0,0,0,2,138,547,1676,11,12,3,4,goalPredicateCount,900
depot_medium,p10.pddl,queueWalker, ,success,16980,1s_medium,42.0,1,0,12614,3153,46764, ,42,1.087485,0.93594,204,2064.0, , ,True,0,0,0,0,137,288,1678,11,11,2,2,goalPredicateCount,900
depot_medium,p11.pddl,queueWalker, ,success,27024,1s_medium,125.0,1,0,10982,2745,43282, ,125,1.79991,1.57992,356,2756.0, , ,True,0,0,0,0,179,436,1939,10,10,2,2,goalPredicateCount,900
depot_medium,p17.pddl,queueWalker, ,success,26800,1s_medium,42.0,1,0,12750,3187,82678, ,42,2.32785,1.87585,408,3323.0, , ,True,0,0,0,0,61,122,1338,17,18,2,2,goalPredicateCount,900
depot_medium,p18.pddl,queueWalker, ,success,50784,1s_medium,82.0,1,0,3926,981,30826, ,82,2.26977,1.55989,663,3247.0, , ,True,0,0,0,0,70,140,1293,15,14,2,2,goalPredicateCount,900
depot_medium,p21.pddl,queueWalker, ,success,67324,1s_medium,33.0,1,0,734,183,14882, ,33,1.299052,0.459972,792,2262.0, , ,True,0,0,0,0,47,94,1227,18,18,2,2,goalPredicateCount,900
freecell_medium,p08.pddl,queueWalker, ,success,42912,1s_medium,56.0,1,0,534,133,803, ,56,0.8818379999999999,0.207994,295,1841.0, , ,True,0,0,0,0,157,419,1381,8,8,2,3,goalPredicateCount,900
freecell_medium,p09.pddl,queueWalker, ,success,42456,1s_medium,50.0,1,1,351,87,657, ,50,0.72516,0.119997,296,1708.0, , ,True,0,0,0,0,117,300,944,7,8,2,3,goalPredicateCount,901
freecell_medium,p10.pddl,queueWalker, ,success,52196,1s_medium,62.0,1,3,1341,334,2002, ,62,1.7176420000000001,0.647954,332,2700.0, , ,True,0,0,0,0,105,244,1038,9,9,2,2,goalPredicateCount,900
freecell_medium,p11.pddl,queueWalker, ,success,52400,1s_medium,70.0,1,90,3896,951,3779, ,70,2.74452,1.79178,334,3728.0, , ,True,0,0,0,0,139,355,1093,7,7,2,3,goalPredicateCount,900
freecell_medium,p12.pddl,queueWalker, ,success,50792,1s_medium,55.0,1,2,388,96,693, ,55,1.019514,0.187986,332,1987.0, , ,True,0,0,0,0,98,253,851,8,8,2,3,goalPredicateCount,900
freecell_medium,p14.pddl,queueWalker, ,success,64744,1s_medium,66.0,1,19,1497,369,2337, ,66,2.15267,1.05989,369,3123.0, , ,True,0,0,0,0,88,176,1006,10,10,2,2,goalPredicateCount,900
freecell_medium,p17.pddl,queueWalker, ,success,105252,1s_medium,88.0,1,5,1275,317,2005, ,88,5.61581,2.57184,443,6629.0, , ,True,0,0,0,0,95,230,875,8,9,2,2,goalPredicateCount,900
freecell_medium,probfreecell-10-2.pddl,queueWalker, ,success,104440,1s_medium,57.0,1,0,874,218,1942, ,57,2.73781,0.975892,375,3741.0, , ,True,0,0,0,0,103,258,923,8,8,2,3,goalPredicateCount,900
freecell_medium,probfreecell-10-3.pddl,queueWalker, ,success,104984,1s_medium,65.0,1,5,855,212,1577, ,65,5.14701,1.89992,374,6177.0, , ,True,0,0,0,0,92,204,970,9,9,2,2,goalPredicateCount,900
freecell_medium,probfreecell-10-5.pddl,queueWalker, ,success,105060,1s_medium,79.0,1,6,1380,343,2215, ,79,5.18365,2.81187,376,6170.0, , ,True,0,0,0,0,92,191,975,9,9,2,2,goalPredicateCount,900
freecell_medium,probfreecell-11-3.pddl,queueWalker, ,success,112960,1s_medium,72.0,1,19,2189,542,3291, ,72,5.25568,2.94382,411,6231.0, , ,True,0,0,0,0,103,239,1038,9,9,2,2,goalPredicateCount,900
freecell_medium,probfreecell-12-3.pddl,queueWalker, ,success,118220,1s_medium,81.0,1,10,1628,404,2803, ,81,7.04978,3.44776,447,8062.0, , ,True,0,0,0,0,80,170,826,9,9,2,2,goalPredicateCount,900
freecell_medium,probfreecell-13-2.pddl,queueWalker, ,success,121280,1s_medium,99.0,1,68,1994,481,2875, ,99,5.26573,2.77564,483,6289.0, , ,True,0,0,0,0,94,232,749,7,7,2,2,goalPredicateCount,900
freecell_medium,probfreecell-4-1.pddl,queueWalker, ,success,40220,1s_medium,21.0,1,0,86,21,214, ,21,1.040934,0.0719854,163,2026.0, , ,True,0,0,0,0,63,126,1473,17,17,2,2,goalPredicateCount,900
freecell_medium,probfreecell-4-2.pddl,queueWalker, ,success,39632,1s_medium,17.0,1,0,70,17,186, ,17,0.637615,0.0279999,160,1616.0, , ,True,0,0,0,0,56,112,1319,17,17,2,2,goalPredicateCount,900
freecell_medium,probfreecell-4-3.pddl,queueWalker, ,success,40512,1s_medium,18.0,1,0,74,18,186, ,18,0.589374,0.031999,162,1546.0, , ,True,0,0,0,0,81,162,1658,17,17,2,2,goalPredicateCount,900
freecell_medium,probfreecell-4-4.pddl,queueWalker, ,success,39336,1s_medium,19.0,1,0,78,19,223, ,19,0.7510020000000001,0.0319871,161,1699.0, , ,True,0,0,0,0,65,130,1438,17,17,2,2,goalPredicateCount,900
freecell_medium,probfreecell-4-5.pddl,queueWalker, ,success,39456,1s_medium,19.0,1,0,78,19,200, ,19,0.711004,0.0319944,161,1676.0, , ,True,0,0,0,0,78,156,1560,16,17,2,2,goalPredicateCount,900
freecell_medium,probfreecell-5-1.pddl,queueWalker, ,success,56356,1s_medium,27.0,1,0,130,32,448, ,27,0.8740509999999999,0.0599986,198,1837.0, , ,True,0,0,0,0,110,220,1895,15,15,2,2,goalPredicateCount,900
freecell_medium,probfreecell-5-2.pddl,queueWalker, ,success,55868,1s_medium,24.0,1,0,110,27,310, ,24,1.03598,0.0639981,197,2028.0, , ,True,0,0,0,0,59,118,1319,17,17,2,2,goalPredicateCount,900
freecell_medium,probfreecell-5-3.pddl,queueWalker, ,success,56772,1s_medium,25.0,1,0,102,25,233, ,25,0.809985,0.0559978,195,1776.0, , ,True,0,0,0,0,74,148,1368,15,15,2,2,goalPredicateCount,900
freecell_medium,probfreecell-5-4.pddl,queueWalker, ,success,55216,1s_medium,25.0,1,0,110,27,356, ,25,0.821176,0.0599974,198,1785.0, , ,True,0,0,0,0,81,162,1397,14,14,2,2,goalPredicateCount,900
freecell_medium,probfreecell-5-5.pddl,queueWalker, ,success,55356,1s_medium,27.0,1,0,114,28,344, ,27,0.978448,0.0679875,196,1943.0, , ,True,0,0,0,0,88,176,1503,14,15,2,2,goalPredicateCount,900
freecell_medium,probfreecell-6-1.pddl,queueWalker, ,success,62824,1s_medium,35.0,1,0,238,59,545, ,35,1.094921,0.163996,232,2054.0, , ,True,0,0,0,0,95,190,1215,11,11,2,2,goalPredicateCount,900
freecell_medium,probfreecell-6-2.pddl,queueWalker, ,success,60880,1s_medium,29.0,1,0,118,29,325, ,29,1.736887,0.155996,233,2729.0, , ,True,0,0,0,0,65,130,1321,15,17,2,2,goalPredicateCount,900
freecell_medium,probfreecell-6-3.pddl,queueWalker, ,success,62340,1s_medium,32.0,1,0,130,32,382, ,32,1.34378,0.163996,231,2346.0, , ,True,0,0,0,0,76,152,1187,13,13,2,2,goalPredicateCount,900
freecell_medium,probfreecell-6-4.pddl,queueWalker, ,success,61924,1s_medium,33.0,1,0,162,40,461, ,33,1.302924,0.191994,233,2308.0, , ,True,0,0,0,0,77,154,1181,13,13,2,2,goalPredicateCount,900
freecell_medium,probfreecell-6-5.pddl,queueWalker, ,success,61024,1s_medium,34.0,1,0,190,47,595, ,34,1.9519739999999999,0.227993,232,2956.0, , ,True,0,0,0,0,85,170,1167,12,12,2,2,goalPredicateCount,900
freecell_medium,probfreecell-7-1.pddl,queueWalker, ,success,67332,1s_medium,46.0,1,0,482,120,1186, ,46,1.6899160000000002,0.407968,268,2669.0, , ,True,0,0,0,0,111,232,1288,10,11,2,2,goalPredicateCount,900
freecell_medium,probfreecell-7-2.pddl,queueWalker, ,success,67304,1s_medium,35.0,1,0,150,37,387, ,35,1.3191490000000001,0.111997,268,2306.0, , ,True,0,0,0,0,80,160,1103,12,11,2,2,goalPredicateCount,900
freecell_medium,probfreecell-7-3.pddl,queueWalker, ,success,66004,1s_medium,36.0,1,0,226,56,706, ,36,1.43713,0.195996,267,2422.0, , ,True,0,0,0,0,96,197,1177,11,11,2,2,goalPredicateCount,900
freecell_medium,probfreecell-7-4.pddl,queueWalker, ,success,67200,1s_medium,43.0,1,0,990,247,2188, ,43,3.5437399999999997,1.50795,269,4541.0, , ,True,0,0,0,0,107,246,1173,10,10,2,2,goalPredicateCount,900
freecell_medium,probfreecell-7-5.pddl,queueWalker, ,success,67420,1s_medium,50.0,1,0,942,235,2604, ,50,3.3295500000000002,1.37592,268,4327.0, , ,True,0,0,0,0,91,182,1223,11,12,2,2,goalPredicateCount,900
freecell_medium,probfreecell-8-1.pddl,queueWalker, ,success,77576,1s_medium,56.0,1,0,1042,260,2420, ,56,2.9374599999999997,1.21192,306,3927.0, , ,True,0,0,0,0,123,277,1238,9,10,2,2,goalPredicateCount,900
freecell_medium,probfreecell-8-2.pddl,queueWalker, ,success,74876,1s_medium,43.0,1,0,282,70,827, ,43,1.75287,0.275923,303,2723.0, , ,True,0,0,0,0,89,197,1018,10,10,2,2,goalPredicateCount,900
freecell_medium,probfreecell-8-3.pddl,queueWalker, ,success,75088,1s_medium,41.0,1,0,306,76,947, ,41,2.9911470000000002,0.559975,303,4018.0, , ,True,0,0,0,0,92,202,1042,10,10,2,2,goalPredicateCount,900
freecell_medium,probfreecell-8-4.pddl,queueWalker, ,success,76636,1s_medium,60.0,1,0,1130,282,2638, ,60,2.84125,1.01195,303,3827.0, , ,True,0,0,0,0,90,180,1070,10,11,2,2,goalPredicateCount,900
freecell_medium,probfreecell-8-5.pddl,queueWalker, ,success,76916,1s_medium,54.0,1,0,2418,604,6539, ,54,4.739800000000001,2.37981,304,5742.0, , ,True,0,0,0,0,83,166,1098,11,12,2,2,goalPredicateCount,900
freecell_medium,probfreecell-9-1.pddl,queueWalker, ,success,103228,1s_medium,73.0,1,0,2282,570,4204, ,73,4.2587600000000005,2.84377,340,5234.0, , ,True,0,0,0,0,126,300,1285,9,10,2,2,goalPredicateCount,900
freecell_medium,probfreecell-9-2.pddl,queueWalker, ,success,100228,1s_medium,47.0,1,0,418,104,1092, ,47,2.145722,0.411987,338,3124.0, , ,True,0,0,0,0,119,302,1170,9,9,2,3,goalPredicateCount,900
freecell_medium,probfreecell-9-3.pddl,queueWalker, ,success,101036,1s_medium,53.0,1,0,470,117,1346, ,53,2.075025,0.435976,339,3071.0, , ,True,0,0,0,0,99,225,1053,9,10,2,2,goalPredicateCount,900
freecell_medium,probfreecell-9-4.pddl,queueWalker, ,success,99032,1s_medium,72.0,1,0,2414,603,4209, ,72,4.07421,2.39589,339,5056.0, , ,True,0,0,0,0,113,255,1191,9,10,2,2,goalPredicateCount,900
logistics_medium,p04.pddl,queueWalker, ,success,43584,1s_medium,121.0,1,0,6726,1681,540626, ,121,1.74395,0.971957,3288,2706.0, , ,True,0,0,0,0,5,10,617,22,22,2,2,goalPredicateCount,901
mprime_medium,prob06.pddl,queueWalker, ,success,62648,1s_medium,16.0,1,0,166,41,10333, ,16,2.9033580000000003,0.287991,656,3906.0, , ,True,0,0,0,0,49,98,994,15,15,2,2,goalPredicateCount,900
mprime_medium,prob08.pddl,queueWalker, ,success,27896,1s_medium,7.0,1,0,46,11,1461, ,7,0.9807424,0.0119957,423,1981.0, , ,True,0,0,0,0,58,116,1110,15,15,2,2,goalPredicateCount,900
mprime_medium,prob10.pddl,queueWalker, ,success,96908,1s_medium,8.0,1,0,42,10,2674, ,8,4.721921,0.0719987,1413,5748.0, , ,True,0,0,0,0,19,38,714,18,19,2,2,goalPredicateCount,900
mprime_medium,prob13.pddl,queueWalker, ,success,95148,1s_medium,15.0,1,0,202,50,10218, ,15,3.97173,0.675966,1604,4993.0, , ,True,0,0,0,0,15,30,624,18,18,2,2,goalPredicateCount,903
mprime_medium,prob14.pddl,queueWalker, ,success,114388,1s_medium,11.0,1,0,66,16,4589, ,11,4.637273,0.25199,1671,5636.0, , ,True,0,0,0,0,22,44,750,18,18,2,2,goalPredicateCount,900
mprime_medium,prob15.pddl,queueWalker, ,success,89772,1s_medium,6.0,1,0,46,11,2838, ,6,4.681973,0.103985,782,5710.0, , ,True,0,0,0,0,28,56,862,18,18,2,2,goalPredicateCount,900
mprime_medium,prob17.pddl,queueWalker, ,success,52480,1s_medium,4.0,1,0,26,6,1301, ,4,1.713393,0.0400038,776,2718.0, , ,True,0,0,0,0,28,56,864,18,18,2,2,goalPredicateCount,901
mprime_medium,prob18.pddl,queueWalker, ,success,71396,1s_medium,17.0,1,0,106,26,6929, ,17,2.5179270000000002,0.111986,619,3487.0, , ,True,0,0,0,0,58,116,1027,14,14,2,2,goalPredicateCount,900
mprime_medium,prob19.pddl,queueWalker, ,success,40144,1s_medium,6.0,1,0,62,15,1303, ,6,1.862893,0.0439871,564,2874.0, , ,True,0,0,0,0,48,96,1230,18,18,2,2,goalPredicateCount,900
mprime_medium,prob20.pddl,queueWalker, ,success,92176,1s_medium,7.0,1,0,34,8,2423, ,7,3.077099,0.0399989,574,4062.0, , ,True,0,0,0,0,44,88,874,14,15,2,2,goalPredicateCount,900
mprime_medium,prob21.pddl,queueWalker, ,success,37500,1s_medium,6.0,1,0,66,16,752, ,6,1.6515009999999999,0.0639981,744,2649.0, , ,True,0,0,0,0,29,58,876,18,18,2,2,goalPredicateCount,900
mprime_medium,prob22.pddl,queueWalker, ,success,104560,1s_medium,9.0,1,0,50,12,3261, ,9,3.36334,0.087994,1192,4363.0, , ,True,0,0,0,0,21,42,732,18,18,2,2,goalPredicateCount,900
mprime_medium,prob23.pddl,queueWalker, ,success,52408,1s_medium,10.0,1,0,82,20,4585, ,10,1.55244,0.0679978,691,2524.0, , ,True,0,0,0,0,44,88,1060,17,17,2,2,goalPredicateCount,900
mprime_medium,prob24.pddl,queueWalker, ,success,55792,1s_medium,8.0,1,0,38,9,1022, ,8,2.4479450000000003,0.0485947,873,3458.0, , ,True,0,0,0,0,41,82,762,13,13,2,2,goalPredicateCount,900
mprime_medium,prob30.pddl,queueWalker, ,success,71904,1s_medium,9.0,1,0,74,18,2750, ,9,1.460904,0.0559861,380,2426.0, , ,True,0,0,0,0,77,154,1329,14,14,2,2,goalPredicateCount,900
mprime_medium,prob33.pddl,queueWalker, ,success,47748,1s_medium,12.0,1,0,86,21,2026, ,12,1.561983,0.0479862,883,2551.0, , ,True,0,0,0,0,25,50,828,18,19,2,2,goalPredicateCount,900
mystery_medium,prob06.pddl,queueWalker, ,success,36956,1s_medium,12.0,1,132,1966,458,13126, ,12,2.85366,1.73192,552,3844.0, , ,True,0,0,0,0,108,239,1127,9,10,2,2,goalPredicateCount,900
mystery_medium,prob10.pddl,queueWalker, ,success,73060,1s_medium,8.0,1,0,42,10,386, ,8,2.9419899999999997,0.0519985,1346,3937.0, , ,True,0,0,0,0,55,110,900,13,13,2,2,goalPredicateCount,900
mystery_medium,prob13.pddl,queueWalker, ,success,46524,1s_medium,15.0,1,40,994,238,8142, ,15,1.6725910000000002,0.475963,1427,2637.0, , ,True,0,0,0,0,59,118,954,13,13,2,2,goalPredicateCount,900
mystery_medium,prob14.pddl,queueWalker, ,success,88124,1s_medium,11.0,1,0,66,16,668, ,11,5.006627,0.0919974,1601,6014.0, , ,True,0,0,0,0,61,122,976,13,13,2,2,goalPredicateCount,900
mystery_medium,prob15.pddl,queueWalker, ,success,42928,1s_medium,6.0,1,0,46,11,369, ,6,1.376296,0.0279993,681,2335.0, , ,True,0,0,0,0,86,172,1217,12,12,2,2,goalPredicateCount,900
mystery_medium,prob17.pddl,queueWalker, ,success,40108,1s_medium,4.0,1,0,26,6,194, ,4,1.250063,0.0119996,730,2230.0, , ,True,0,0,0,0,86,172,1250,12,13,2,2,goalPredicateCount,900
satellite_medium,p21-HC-pfile1.pddl,queueWalker, ,success,19848,1s_medium,74.0,1,0,394,98,22113, ,74,0.7699226,0.0279376,552,1765.0, , ,True,0,0,0,5,101,448,1479,13,14,4,5,goalPredicateCount,900
satellite_medium,p22-HC-pfile2.pddl,queueWalker, ,success,34816,1s_medium,113.0,1,0,1294,323,86832, ,113,0.581159,0.0879964,401,1535.0, , ,True,0,0,0,0,134,268,1873,12,13,2,2,goalPredicateCount,900
satellite_medium,p23-HC-pfile3.pddl,queueWalker, ,success,44120,1s_medium,133.0,1,0,3190,797,303657, ,133,2.155822,0.52796,551,3159.0, , ,True,0,0,0,0,78,156,1227,13,13,2,2,goalPredicateCount,900
satellite_medium,p24-HC-pfile4.pddl,queueWalker, ,success,104972,1s_medium,186.0,1,0,5646,1411,730896, ,186,2.68891,1.23994,717,3669.0, , ,True,0,0,0,0,93,318,1333,14,14,3,3,goalPredicateCount,900
satellite_medium,p25-HC-pfile5.pddl,queueWalker, ,success,111864,1s_medium,172.0,1,0,7494,1873,1108687, ,172,4.2117,2.11591,788,5188.0, , ,True,0,0,0,0,90,180,1301,12,13,2,2,goalPredicateCount,900
satellite_medium,p26-HC-pfile6.pddl,queueWalker, ,success,104404,1s_medium,142.0,1,0,1186,296,178136, ,142,2.95391,0.663962,816,3959.0, , ,True,0,0,0,0,71,142,1050,12,13,2,2,goalPredicateCount,900
satellite_medium,p27-HC-pfile7.pddl,queueWalker, ,success,102688,1s_medium,141.0,1,0,602,150,113761, ,141,4.72795,0.535984,966,5762.0, , ,True,0,0,0,0,70,140,1036,12,12,2,2,goalPredicateCount,900
depot_medium,p09.pddl,sameoutput, ,success,26808,1s_medium,104.0,1,0,22770,5692,61916, ,104,5.2018,4.8838,489,5290.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
depot_medium,p10.pddl,sameoutput, ,success,16980,1s_medium,42.0,1,0,12614,3153,46764, ,42,0.9359689999999999,0.81997,204,1004.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
depot_medium,p11.pddl,sameoutput, ,success,27024,1s_medium,125.0,1,0,10982,2745,43282, ,125,1.63547,1.39193,356,1717.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
depot_medium,p17.pddl,sameoutput, ,success,26800,1s_medium,42.0,1,0,12750,3187,82678, ,42,2.2739,1.7919,408,2360.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
depot_medium,p18.pddl,sameoutput, ,success,50784,1s_medium,82.0,1,0,3926,981,30826, ,82,2.43372,1.6679,663,2507.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
depot_medium,p21.pddl,sameoutput, ,success,67324,1s_medium,33.0,1,0,734,183,14882, ,33,1.693963,0.723971,792,1768.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,p08.pddl,sameoutput, ,success,42912,1s_medium,56.0,1,0,534,133,803, ,56,0.723993,0.171995,295,796.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,p09.pddl,sameoutput, ,success,42456,1s_medium,50.0,1,1,351,87,657, ,50,0.977989,0.259993,296,1061.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,p10.pddl,sameoutput, ,success,52196,1s_medium,62.0,1,3,1341,334,2002, ,62,1.637817,0.795946,332,1719.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,p11.pddl,sameoutput, ,success,52400,1s_medium,70.0,1,90,3896,951,3779, ,70,2.89132,1.7399,334,2981.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,p12.pddl,sameoutput, ,success,50792,1s_medium,55.0,1,2,388,96,693, ,55,1.201258,0.211994,332,1283.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,p14.pddl,sameoutput, ,success,64744,1s_medium,66.0,1,19,1497,369,2337, ,66,2.03186,0.943949,369,2088.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,p17.pddl,sameoutput, ,success,105252,1s_medium,88.0,1,5,1275,317,2005, ,88,5.42199,2.80777,443,5548.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-10-2.pddl,sameoutput, ,success,104440,1s_medium,57.0,1,0,874,218,1942, ,57,3.06521,1.10391,375,3157.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-10-3.pddl,sameoutput, ,success,104984,1s_medium,65.0,1,5,855,212,1577, ,65,2.70169,0.771969,374,2802.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-10-5.pddl,sameoutput, ,success,105060,1s_medium,79.0,1,6,1380,343,2215, ,79,6.60133,3.36385,376,6708.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-11-3.pddl,sameoutput, ,success,112960,1s_medium,72.0,1,19,2189,542,3291, ,72,5.9694,2.61187,411,6073.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-12-3.pddl,sameoutput, ,success,118220,1s_medium,81.0,1,10,1628,404,2803, ,81,5.23487,2.71182,447,5335.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-13-2.pddl,sameoutput, ,success,121280,1s_medium,99.0,1,68,1994,481,2875, ,99,8.84931,5.09176,483,8984.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-4-1.pddl,sameoutput, ,success,40220,1s_medium,21.0,1,0,86,21,214, ,21,0.617766,0.035996,163,672.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-4-2.pddl,sameoutput, ,success,39632,1s_medium,17.0,1,0,70,17,186, ,17,0.6919959999999999,0.0279992,160,783.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-4-3.pddl,sameoutput, ,success,40512,1s_medium,18.0,1,0,74,18,186, ,18,0.783417,0.0319986,162,859.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-4-4.pddl,sameoutput, ,success,39336,1s_medium,19.0,1,0,78,19,223, ,19,0.697053,0.0359968,161,783.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-4-5.pddl,sameoutput, ,success,39456,1s_medium,19.0,1,0,78,19,200, ,19,0.696134,0.0279692,161,779.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-5-1.pddl,sameoutput, ,success,56356,1s_medium,27.0,1,0,130,32,448, ,27,1.298814,0.0599923,198,1392.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-5-2.pddl,sameoutput, ,success,55868,1s_medium,24.0,1,0,110,27,310, ,24,1.537992,0.111997,197,1637.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-5-3.pddl,sameoutput, ,success,56772,1s_medium,25.0,1,0,102,25,233, ,25,0.913172,0.0559981,195,990.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-5-4.pddl,sameoutput, ,success,55216,1s_medium,25.0,1,0,110,27,356, ,25,1.5119889999999998,0.143995,198,1614.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-5-5.pddl,sameoutput, ,success,55356,1s_medium,27.0,1,0,114,28,344, ,27,1.487329,0.123969,196,1593.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-6-1.pddl,sameoutput, ,success,62824,1s_medium,35.0,1,0,238,59,545, ,35,1.555941,0.335949,232,1666.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-6-2.pddl,sameoutput, ,success,60880,1s_medium,29.0,1,0,118,29,325, ,29,1.413681,0.0919969,233,1498.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-6-3.pddl,sameoutput, ,success,62340,1s_medium,32.0,1,0,130,32,382, ,32,1.913359,0.195924,231,2006.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-6-4.pddl,sameoutput, ,success,61924,1s_medium,33.0,1,0,162,40,461, ,33,1.929938,0.191994,233,2027.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-6-5.pddl,sameoutput, ,success,61024,1s_medium,34.0,1,0,190,47,595, ,34,1.155793,0.119997,232,1234.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-7-1.pddl,sameoutput, ,success,67332,1s_medium,46.0,1,0,482,120,1186, ,46,1.963943,0.359988,268,2049.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
freecell_medium,probfreecell-7-2.pddl,sameoutput, ,success,67304,1s_medium,35.0,1,0,150,37,387, ,35,1.7259829999999998,0.123989,268,1827.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
